id,country,country_id,continent,site_id,site_name,latitude,longitude,rural_urban,month_start,year_start,month_end,year_end,lower_age,upper_age,examined,pf_pos,pf_pr,method,rdt_type,pcr_type,dhs_id,source_id1,source_id2,source_id3,date,survey_type
1072073,Tanzania,TZA,Africa,1072071,TZ201700000269,-1.228159,31.82783,RURAL,11,2017,11,2017,0.7,4,13,0,0,RDT,Unknown,NA,TZ201700000269,1000095291,5680,NA,2017-11-01,MIS
1072757,Tanzania,TZA,Africa,1072755,TZ201700000383,-2.39439,33.609159,RURAL,11,2017,11,2017,0.7,4,17,1,0.0588235294117647,RDT,Unknown,NA,TZ201700000383,1000095291,5680,NA,2017-11-01,MIS
1072229,Tanzania,TZA,Africa,1072227,TZ201700000295,-2.755375,33.413309,RURAL,11,2017,11,2017,0.7,4,18,0,0,RDT,Unknown,NA,TZ201700000295,1000095291,5680,NA,2017-11-01,MIS
1072541,Tanzania,TZA,Africa,1072539,TZ201700000347,-6.332369,31.082432,URBAN,11,2017,11,2017,0.7,4,18,1,0.0555555555555556,RDT,Unknown,NA,TZ201700000347,1000095291,5680,NA,2017-11-01,MIS
1073105,Tanzania,TZA,Africa,1073103,TZ201700000441,-5.357957,39.656096,URBAN,11,2017,11,2017,0.7,4,16,0,0,RDT,Unknown,NA,TZ201700000441,1000095291,5680,NA,2017-11-01,MIS
1071233,Tanzania,TZA,Africa,1071231,TZ201700000129,-10.517068,39.506207,RURAL,11,2017,11,2017,0.7,4,8,5,0.625,RDT,Unknown,NA,TZ201700000129,1000095291,5680,NA,2017-11-01,MIS
1072079,Tanzania,TZA,Africa,1072077,TZ201700000270,-1.621615,31.49894,RURAL,11,2017,11,2017,0.7,4,9,0,0,RDT,Unknown,NA,TZ201700000270,1000095291,5680,NA,2017-11-01,MIS
1071995,Tanzania,TZA,Africa,1071993,TZ201700000256,-3.315292,32.404356,RURAL,11,2017,11,2017,0.7,4,19,0,0,RDT,Unknown,NA,TZ201700000256,1000095291,5680,NA,2017-11-01,MIS
1072007,Tanzania,TZA,Africa,1072005,TZ201700000258,-3.823083,32.877115,RURAL,11,2017,11,2017,0.7,4,32,4,0.125,RDT,Unknown,NA,TZ201700000258,1000095291,5680,NA,2017-11-01,MIS
1072061,Tanzania,TZA,Africa,1072059,TZ201700000267,-1.499688,31.153402,URBAN,11,2017,11,2017,0.7,4,13,0,0,RDT,Unknown,NA,TZ201700000267,1000095291,5680,NA,2017-11-01,MIS
1070777,Tanzania,TZA,Africa,1070775,TZ201700000053,-8.540538,36.544386,RURAL,11,2017,11,2017,0.7,4,14,4,0.285714285714286,RDT,Unknown,NA,TZ201700000053,1000095291,5680,NA,2017-11-01,MIS
1072319,Tanzania,TZA,Africa,1072317,TZ201700000310,-1.507138,34.523015,RURAL,11,2017,11,2017,0.7,4,22,0,0,RDT,Unknown,NA,TZ201700000310,1000095291,5680,NA,2017-11-01,MIS
1072619,Tanzania,TZA,Africa,1072617,TZ201700000360,-7.190916,31.338913,RURAL,11,2017,11,2017,0.7,4,19,0,0,RDT,Unknown,NA,TZ201700000360,1000095291,5680,NA,2017-11-01,MIS
1071647,Tanzania,TZA,Africa,1071645,TZ201700000198,-4.225993,33.218513,RURAL,11,2017,11,2017,0.7,4,19,0,0,RDT,Unknown,NA,TZ201700000198,1000095291,5680,NA,2017-11-01,MIS
1072661,Tanzania,TZA,Africa,1072659,TZ201700000367,-2.994923,34.117082,RURAL,11,2017,11,2017,0.7,4,24,0,0,RDT,Unknown,NA,TZ201700000367,1000095291,5680,NA,2017-11-01,MIS
1071545,Tanzania,TZA,Africa,1071543,TZ201700000181,-8.901144,33.508686,URBAN,11,2017,11,2017,0.8,2,9,0,0,RDT,Unknown,NA,TZ201700000181,1000095291,5680,NA,2017-11-01,MIS
1071155,Tanzania,TZA,Africa,1071153,TZ201700000116,-10.627666,40.133934000000004,RURAL,11,2017,11,2017,0.8,3,4,0,0,RDT,Unknown,NA,TZ201700000116,1000095291,5680,NA,2017-11-01,MIS
1072139,Tanzania,TZA,Africa,1072137,TZ201700000280,-1.322195,31.810101,URBAN,11,2017,11,2017,0.8,3,6,0,0,RDT,Unknown,NA,TZ201700000280,1000095291,5680,NA,2017-11-01,MIS
1072955,Tanzania,TZA,Africa,1072953,TZ201700000416,-6.305171,39.385856,RURAL,11,2017,11,2017,0.8,4,11,0,0,RDT,Unknown,NA,TZ201700000416,1000095291,5680,NA,2017-11-01,MIS
1071371,Tanzania,TZA,Africa,1071369,TZ201700000152,-11.167539,36.068821,RURAL,11,2017,11,2017,0.8,4,13,6,0.461538461538462,RDT,Unknown,NA,TZ201700000152,1000095291,5680,NA,2017-11-01,MIS
1071221,Tanzania,TZA,Africa,1071219,TZ201700000127,-10.832214,39.783477,RURAL,11,2017,11,2017,0.8,4,9,1,0.111111111111111,RDT,Unknown,NA,TZ201700000127,1000095291,5680,NA,2017-11-01,MIS
1071641,Tanzania,TZA,Africa,1071639,TZ201700000197,-4.220682,33.182759,URBAN,11,2017,11,2017,0.8,4,17,0,0,RDT,Unknown,NA,TZ201700000197,1000095291,5680,NA,2017-11-01,MIS
1071161,Tanzania,TZA,Africa,1071159,TZ201700000117,-10.684853,39.780467,URBAN,11,2017,11,2017,0.8,4,13,4,0.307692307692308,RDT,Unknown,NA,TZ201700000117,1000095291,5680,NA,2017-11-01,MIS
1072031,Tanzania,TZA,Africa,1072029,TZ201700000262,-3.899258,32.748704,RURAL,11,2017,11,2017,0.8,4,21,0,0,RDT,Unknown,NA,TZ201700000262,1000095291,5680,NA,2017-11-01,MIS
1072181,Tanzania,TZA,Africa,1072179,TZ201700000287,-1.982566,32.902331,RURAL,11,2017,11,2017,0.8,4,27,5,0.185185185185185,RDT,Unknown,NA,TZ201700000287,1000095291,5680,NA,2017-11-01,MIS
1072307,Tanzania,TZA,Africa,1072305,TZ201700000308,-1.462579,34.34028,RURAL,11,2017,11,2017,0.8,4,29,10,0.344827586206897,RDT,Unknown,NA,TZ201700000308,1000095291,5680,NA,2017-11-01,MIS
1072829,Tanzania,TZA,Africa,1072827,TZ201700000395,-2.988682,32.422123,RURAL,11,2017,11,2017,0.8,4,27,4,0.148148148148148,RDT,Unknown,NA,TZ201700000395,1000095291,5680,NA,2017-11-01,MIS
1072349,Tanzania,TZA,Africa,1072347,TZ201700000315,-2.09107,33.636758,RURAL,11,2017,11,2017,0.8,4,25,2,0.08,RDT,Unknown,NA,TZ201700000315,1000095291,5680,NA,2017-11-01,MIS
1071653,Tanzania,TZA,Africa,1071651,TZ201700000199,-4.024598,33.154513,RURAL,11,2017,11,2017,0.8,4,12,0,0,RDT,Unknown,NA,TZ201700000199,1000095291,5680,NA,2017-11-01,MIS
1071263,Tanzania,TZA,Africa,1071261,TZ201700000134,-10.677729,38.755055,URBAN,11,2017,11,2017,0.8,4,16,0,0,RDT,Unknown,NA,TZ201700000134,1000095291,5680,NA,2017-11-01,MIS
1071137,Tanzania,TZA,Africa,1071135,TZ201700000113,-10.088918,38.912732,RURAL,11,2017,11,2017,0.8,4,12,0,0,RDT,Unknown,NA,TZ201700000113,1000095291,5680,NA,2017-11-01,MIS
1071875,Tanzania,TZA,Africa,1071873,TZ201700000236,-4.900465,29.667716,URBAN,11,2017,11,2017,0.8,4,12,0,0,RDT,Unknown,NA,TZ201700000236,1000095291,5680,NA,2017-11-01,MIS
1071989,Tanzania,TZA,Africa,1071987,TZ201700000255,-3.250294,32.471911,URBAN,11,2017,11,2017,0.8,4,6,0,0,RDT,Unknown,NA,TZ201700000255,1000095291,5680,NA,2017-11-01,MIS
1072187,Tanzania,TZA,Africa,1072185,TZ201700000288,-1.827304,33.0596,RURAL,11,2017,11,2017,0.8,4,23,12,0.521739130434783,RDT,Unknown,NA,TZ201700000288,1000095291,5680,NA,2017-11-01,MIS
1072193,Tanzania,TZA,Africa,1072191,TZ201700000289,-2.596653,33.443904,RURAL,11,2017,11,2017,0.8,4,14,0,0,RDT,Unknown,NA,TZ201700000289,1000095291,5680,NA,2017-11-01,MIS
1071551,Tanzania,TZA,Africa,1071549,TZ201700000182,-8.91524,33.449881,URBAN,11,2017,11,2017,0.8,4,15,0,0,RDT,Unknown,NA,TZ201700000182,1000095291,5680,NA,2017-11-01,MIS
1071689,Tanzania,TZA,Africa,1071687,TZ201700000205,-4.937616,32.335667,RURAL,11,2017,11,2017,0.8,4,30,2,0.0666666666666667,RDT,Unknown,NA,TZ201700000205,1000095291,5680,NA,2017-11-01,MIS
1071341,Tanzania,TZA,Africa,1071339,TZ201700000147,-10.557495,34.765015,RURAL,11,2017,11,2017,0.8,4,16,1,0.0625,RDT,Unknown,NA,TZ201700000147,1000095291,5680,NA,2017-11-01,MIS
1071179,Tanzania,TZA,Africa,1071177,TZ201700000120,-10.951255,39.410277,RURAL,11,2017,11,2017,0.8,4,11,0,0,RDT,Unknown,NA,TZ201700000120,1000095291,5680,NA,2017-11-01,MIS
1072361,Tanzania,TZA,Africa,1072359,TZ201700000317,-2.035618,33.861553,URBAN,11,2017,11,2017,0.8,4,23,2,0.0869565217391304,RDT,Unknown,NA,TZ201700000317,1000095291,5680,NA,2017-11-01,MIS
1071143,Tanzania,TZA,Africa,1071141,TZ201700000114,-10.008768,39.704539,URBAN,11,2017,11,2017,0.8,4,9,0,0,RDT,Unknown,NA,TZ201700000114,1000095291,5680,NA,2017-11-01,MIS
1071665,Tanzania,TZA,Africa,1071663,TZ201700000201,-4.310544,34.061537,RURAL,11,2017,11,2017,0.8,4,24,0,0,RDT,Unknown,NA,TZ201700000201,1000095291,5680,NA,2017-11-01,MIS
1072019,Tanzania,TZA,Africa,1072017,TZ201700000260,-3.951957,32.213574,RURAL,11,2017,11,2017,0.8,4,20,4,0.2,RDT,Unknown,NA,TZ201700000260,1000095291,5680,NA,2017-11-01,MIS
1072949,Tanzania,TZA,Africa,1072947,TZ201700000415,-6.181537,39.360268,RURAL,11,2017,11,2017,0.8,4,15,0,0,RDT,Unknown,NA,TZ201700000415,1000095291,5680,NA,2017-11-01,MIS
1072883,Tanzania,TZA,Africa,1072881,TZ201700000404,-3.011507,31.909223,URBAN,11,2017,11,2017,0.8,4,16,1,0.0625,RDT,Unknown,NA,TZ201700000404,1000095291,5680,NA,2017-11-01,MIS
1072739,Tanzania,TZA,Africa,1072737,TZ201700000380,-3.025711,33.730273,RURAL,11,2017,11,2017,0.8,4,33,3,0.0909090909090909,RDT,Unknown,NA,TZ201700000380,1000095291,5680,NA,2017-11-01,MIS
1072559,Tanzania,TZA,Africa,1072557,TZ201700000350,-6.35867,31.081679,URBAN,11,2017,11,2017,0.8,4,14,0,0,RDT,Unknown,NA,TZ201700000350,1000095291,5680,NA,2017-11-01,MIS
1073081,Tanzania,TZA,Africa,1073079,TZ201700000437,-5.239624,39.778993,URBAN,11,2017,11,2017,0.8,4,15,0,0,RDT,Unknown,NA,TZ201700000437,1000095291,5680,NA,2017-11-01,MIS
1072295,Tanzania,TZA,Africa,1072293,TZ201700000306,-1.374068,34.540869,RURAL,11,2017,11,2017,0.8,4,20,0,0,RDT,Unknown,NA,TZ201700000306,1000095291,5680,NA,2017-11-01,MIS
1071659,Tanzania,TZA,Africa,1071657,TZ201700000200,-4.256547,33.010769,RURAL,11,2017,11,2017,0.8,4,16,0,0,RDT,Unknown,NA,TZ201700000200,1000095291,5680,NA,2017-11-01,MIS
1071539,Tanzania,TZA,Africa,1071537,TZ201700000180,-8.603135,34.347018,URBAN,11,2017,11,2017,0.9,3,10,0,0,RDT,Unknown,NA,TZ201700000180,1000095291,5680,NA,2017-11-01,MIS
1072331,Tanzania,TZA,Africa,1072329,TZ201700000312,-1.826996,34.666254,RURAL,11,2017,11,2017,0.9,4,23,6,0.260869565217391,RDT,Unknown,NA,TZ201700000312,1000095291,5680,NA,2017-11-01,MIS
1072895,Tanzania,TZA,Africa,1072893,TZ201700000406,-5.866314,39.303526,RURAL,11,2017,11,2017,0.9,4,10,0,0,RDT,Unknown,NA,TZ201700000406,1000095291,5680,NA,2017-11-01,MIS
1071773,Tanzania,TZA,Africa,1071771,TZ201700000219,-8.316764,31.714424,RURAL,11,2017,11,2017,0.9,4,16,0,0,RDT,Unknown,NA,TZ201700000219,1000095291,5680,NA,2017-11-01,MIS
1071863,Tanzania,TZA,Africa,1071861,TZ201700000234,-4.918173,29.689292,URBAN,11,2017,11,2017,0.9,4,22,4,0.181818181818182,RDT,Unknown,NA,TZ201700000234,1000095291,5680,NA,2017-11-01,MIS
1072247,Tanzania,TZA,Africa,1072245,TZ201700000298,-2.504888,32.409146,RURAL,11,2017,11,2017,0.9,4,19,0,0,RDT,Unknown,NA,TZ201700000298,1000095291,5680,NA,2017-11-01,MIS
1071713,Tanzania,TZA,Africa,1071711,TZ201700000209,-5.850014,32.954187,RURAL,11,2017,11,2017,0.9,4,12,0,0,RDT,Unknown,NA,TZ201700000209,1000095291,5680,NA,2017-11-01,MIS
1070507,Tanzania,TZA,Africa,1070505,TZ201700000008,-5.758581,35.353383,RURAL,11,2017,11,2017,0.9,4,12,0,0,RDT,Unknown,NA,TZ201700000008,1000095291,5680,NA,2017-11-01,MIS
1071095,Tanzania,TZA,Africa,1071093,TZ201700000106,-10.108037,38.680224,RURAL,11,2017,11,2017,0.9,4,11,2,0.181818181818182,RDT,Unknown,NA,TZ201700000106,1000095291,5680,NA,2017-11-01,MIS
1072847,Tanzania,TZA,Africa,1072845,TZ201700000398,-3.67363,32.332814,RURAL,11,2017,11,2017,0.9,4,28,5,0.178571428571429,RDT,Unknown,NA,TZ201700000398,1000095291,5680,NA,2017-11-01,MIS
1072067,Tanzania,TZA,Africa,1072065,TZ201700000268,-1.739831,30.949283,RURAL,11,2017,11,2017,0.9,4,9,2,0.222222222222222,RDT,Unknown,NA,TZ201700000268,1000095291,5680,NA,2017-11-01,MIS
1070747,Tanzania,TZA,Africa,1070745,TZ201700000048,-8.070868,36.681258,URBAN,11,2017,11,2017,0.9,4,11,0,0,RDT,Unknown,NA,TZ201700000048,1000095291,5680,NA,2017-11-01,MIS
1072925,Tanzania,TZA,Africa,1072923,TZ201700000411,-5.920365,39.25724,RURAL,11,2017,11,2017,1,4,17,0,0,RDT,Unknown,NA,TZ201700000411,1000095291,5680,NA,2017-11-01,MIS
1072145,Tanzania,TZA,Africa,1072143,TZ201700000281,-1.33268,31.781751,URBAN,11,2017,11,2017,1,4,14,1,0.0714285714285714,RDT,Unknown,NA,TZ201700000281,1000095291,5680,NA,2017-11-01,MIS
1072601,Tanzania,TZA,Africa,1072599,TZ201700000357,-5.778337,31.147955,RURAL,11,2017,11,2017,1,4,11,7,0.636363636363636,RDT,Unknown,NA,TZ201700000357,1000095291,5680,NA,2017-11-01,MIS
1071077,Tanzania,TZA,Africa,1071075,TZ201700000103,-10.088532,39.23854,RURAL,11,2017,11,2017,1,4,14,0,0,RDT,Unknown,NA,TZ201700000103,1000095291,5680,NA,2017-11-01,MIS
1072625,Tanzania,TZA,Africa,1072623,TZ201700000361,-6.409139,31.103732,RURAL,11,2017,11,2017,1,4,9,1,0.111111111111111,RDT,Unknown,NA,TZ201700000361,1000095291,5680,NA,2017-11-01,MIS
1071827,Tanzania,TZA,Africa,1071825,TZ201700000228,-3.64022,30.680264,RURAL,11,2017,11,2017,1,4,14,0,0,RDT,Unknown,NA,TZ201700000228,1000095291,5680,NA,2017-11-01,MIS
1072547,Tanzania,TZA,Africa,1072545,TZ201700000348,-6.345983,31.083345,URBAN,11,2017,11,2017,1,4,11,1,0.0909090909090909,RDT,Unknown,NA,TZ201700000348,1000095291,5680,NA,2017-11-01,MIS
1072769,Tanzania,TZA,Africa,1072767,TZ201700000385,-2.495229,33.841927,RURAL,11,2017,11,2017,1.1,4,17,2,0.117647058823529,RDT,Unknown,NA,TZ201700000385,1000095291,5680,NA,2017-11-01,MIS
1072793,Tanzania,TZA,Africa,1072791,TZ201700000389,-3.028198,32.311993,RURAL,11,2017,11,2017,1.1,4,22,2,0.0909090909090909,RDT,Unknown,NA,TZ201700000389,1000095291,5680,NA,2017-11-01,MIS
1070951,Tanzania,TZA,Africa,1070949,TZ201700000082,-6.81151,39.2216,URBAN,11,2017,11,2017,1.1,4,7,1,0.142857142857143,RDT,Unknown,NA,TZ201700000082,1000095291,5680,NA,2017-11-01,MIS
1073093,Tanzania,TZA,Africa,1073091,TZ201700000439,-5.42192,39.689722,RURAL,11,2017,11,2017,1.1,4,17,0,0,RDT,Unknown,NA,TZ201700000439,1000095291,5680,NA,2017-11-01,MIS
1070753,Tanzania,TZA,Africa,1070751,TZ201700000049,-8.109685,36.553199,RURAL,11,2017,11,2017,1.1,4,4,0,0,RDT,Unknown,NA,TZ201700000049,1000095291,5680,NA,2017-11-01,MIS
1071911,Tanzania,TZA,Africa,1071909,TZ201700000242,-4.492171,29.82359,RURAL,11,2017,11,2017,1.1,4,18,3,0.166666666666667,RDT,Unknown,NA,TZ201700000242,1000095291,5680,NA,2017-11-01,MIS
1070765,Tanzania,TZA,Africa,1070763,TZ201700000051,-8.97943,36.763051,RURAL,11,2017,11,2017,1.1,4,17,8,0.470588235294118,RDT,Unknown,NA,TZ201700000051,1000095291,5680,NA,2017-11-01,MIS
1072901,Tanzania,TZA,Africa,1072899,TZ201700000407,-5.7358459999999996,39.292417,URBAN,11,2017,11,2017,1.1,4,11,0,0,RDT,Unknown,NA,TZ201700000407,1000095291,5680,NA,2017-11-01,MIS
1072937,Tanzania,TZA,Africa,1072935,TZ201700000413,-5.986928,39.255634,URBAN,11,2017,11,2017,1.1,4,12,0,0,RDT,Unknown,NA,TZ201700000413,1000095291,5680,NA,2017-11-01,MIS
1070957,Tanzania,TZA,Africa,1070955,TZ201700000083,-6.736659,39.212912,URBAN,11,2017,11,2017,1.2,4,7,1,0.142857142857143,RDT,Unknown,NA,TZ201700000083,1000095291,5680,NA,2017-11-01,MIS
1071833,Tanzania,TZA,Africa,1071831,TZ201700000229,-4.381504,30.353013,RURAL,11,2017,11,2017,1.2,4,13,0,0,RDT,Unknown,NA,TZ201700000229,1000095291,5680,NA,2017-11-01,MIS
1070741,Tanzania,TZA,Africa,1070739,TZ201700000047,-7.774701,36.909952,RURAL,11,2017,11,2017,1.2,4,6,1,0.166666666666667,RDT,Unknown,NA,TZ201700000047,1000095291,5680,NA,2017-11-01,MIS
1071251,Tanzania,TZA,Africa,1071249,TZ201700000132,-10.920521,38.091937,RURAL,11,2017,11,2017,1.2,4,12,0,0,RDT,Unknown,NA,TZ201700000132,1000095291,5680,NA,2017-11-01,MIS
1072175,Tanzania,TZA,Africa,1072173,TZ201700000286,-1.991686,32.922926,URBAN,11,2017,11,2017,1.2,4,17,7,0.411764705882353,RDT,Unknown,NA,TZ201700000286,1000095291,5680,NA,2017-11-01,MIS
1072871,Tanzania,TZA,Africa,1072869,TZ201700000402,-2.529952,31.700229,RURAL,11,2017,11,2017,1.3,4,14,1,0.0714285714285714,RDT,Unknown,NA,TZ201700000402,1000095291,5680,NA,2017-11-01,MIS
1072001,Tanzania,TZA,Africa,1071999,TZ201700000257,-3.680558,32.542072,RURAL,11,2017,11,2017,1.3,4,25,0,0,RDT,Unknown,NA,TZ201700000257,1000095291,5680,NA,2017-11-01,MIS
1071929,Tanzania,TZA,Africa,1071927,TZ201700000245,-4.562995,30.117942,URBAN,11,2017,11,2017,1.3,4,10,1,0.1,RDT,Unknown,NA,TZ201700000245,1000095291,5680,NA,2017-11-01,MIS
1071287,Tanzania,TZA,Africa,1071285,TZ201700000138,-11.296171,36.833685,RURAL,11,2017,11,2017,1.3,4,9,5,0.555555555555556,RDT,Unknown,NA,TZ201700000138,1000095291,5680,NA,2017-11-01,MIS
1073045,Tanzania,TZA,Africa,1073043,TZ201700000431,-5.051122,39.73773,URBAN,11,2017,11,2017,1.3,4,18,0,0,RDT,Unknown,NA,TZ201700000431,1000095291,5680,NA,2017-11-01,MIS
1071107,Tanzania,TZA,Africa,1071105,TZ201700000108,-10.376286,38.696704,RURAL,11,2017,11,2017,1.4,3,7,0,0,RDT,Unknown,NA,TZ201700000108,1000095291,5680,NA,2017-11-01,MIS
1071719,Tanzania,TZA,Africa,1071717,TZ201700000210,-5.618389,32.749711,URBAN,11,2017,11,2017,1.4,4,10,0,0,RDT,Unknown,NA,TZ201700000210,1000095291,5680,NA,2017-11-01,MIS
1071389,Tanzania,TZA,Africa,1071387,TZ201700000155,-11.115828,34.668838,RURAL,11,2017,11,2017,1.5,4,13,2,0.153846153846154,RDT,Unknown,NA,TZ201700000155,1000095291,5680,NA,2017-11-01,MIS
1071113,Tanzania,TZA,Africa,1071111,TZ201700000109,-10.396177,38.748193,RURAL,11,2017,11,2017,1.5,4,9,0,0,RDT,Unknown,NA,TZ201700000109,1000095291,5680,NA,2017-11-01,MIS
1071185,Tanzania,TZA,Africa,1071183,TZ201700000121,-10.702473,39.335363,RURAL,11,2017,11,2017,1.5,4,12,1,0.0833333333333333,RDT,Unknown,NA,TZ201700000121,1000095291,5680,NA,2017-11-01,MIS
1072913,Tanzania,TZA,Africa,1072911,TZ201700000409,-5.755229,39.300314,RURAL,11,2017,11,2017,1.5,4,11,0,0,RDT,Unknown,NA,TZ201700000409,1000095291,5680,NA,2017-11-01,MIS
1071467,Tanzania,TZA,Africa,1071465,TZ201700000168,-9.259635,33.161848,RURAL,11,2017,11,2017,1.5,4,9,0,0,RDT,Unknown,NA,TZ201700000168,1000095291,5680,NA,2017-11-01,MIS
1071083,Tanzania,TZA,Africa,1071081,TZ201700000104,-9.825484,39.582237,RURAL,11,2017,11,2017,1.6,3,7,2,0.285714285714286,RDT,Unknown,NA,TZ201700000104,1000095291,5680,NA,2017-11-01,MIS
1070723,Tanzania,TZA,Africa,1070721,TZ201700000044,-6.752705,36.672936,RURAL,11,2017,11,2017,1.6,4,12,0,0,RDT,Unknown,NA,TZ201700000044,1000095291,5680,NA,2017-11-01,MIS
1071197,Tanzania,TZA,Africa,1071195,TZ201700000123,-10.62452,38.65924,RURAL,11,2017,11,2017,1.7,4,9,0,0,RDT,Unknown,NA,TZ201700000123,1000095291,5680,NA,2017-11-01,MIS
1071377,Tanzania,TZA,Africa,1071375,TZ201700000153,-10.532904,35.962407,RURAL,11,2017,11,2017,1.8,4,9,0,0,RDT,Unknown,NA,TZ201700000153,1000095291,5680,NA,2017-11-01,MIS
1071323,Tanzania,TZA,Africa,1071321,TZ201700000144,-11.036842,35.112636,RURAL,11,2017,11,2017,1.8,4,8,2,0.25,RDT,Unknown,NA,TZ201700000144,1000095291,5680,NA,2017-11-01,MIS
1072157,Tanzania,TZA,Africa,1072155,TZ201700000283,-1.292417,31.390071,RURAL,11,2017,11,2017,1.9,4,11,1,0.0909090909090909,RDT,Unknown,NA,TZ201700000283,1000095291,5680,NA,2017-11-01,MIS
1071209,Tanzania,TZA,Africa,1071207,TZ201700000125,-10.892987,38.994358,URBAN,11,2017,11,2017,2.3,3,3,0,0,RDT,Unknown,NA,TZ201700000125,1000095291,5680,NA,2017-11-01,MIS
1072979,Tanzania,TZA,Africa,1072977,TZ201700000420,-6.205525,39.51683,RURAL,11,2017,11,2017,2.4,4,13,0,0,RDT,Unknown,NA,TZ201700000420,1000095291,5680,NA,2017-11-01,MIS
1072931,Tanzania,TZA,Africa,1072929,TZ201700000412,-6.022903,39.268465,RURAL,11,2017,12,2017,0.5,4,24,0,0,RDT,Unknown,NA,TZ201700000412,1000095291,5680,NA,2017-11-01,MIS
1070501,Tanzania,TZA,Africa,1070499,TZ201700000007,-6.166243,35.735056,URBAN,11,2017,12,2017,0.6,4,10,0,0,RDT,Unknown,NA,TZ201700000007,1000095291,5680,NA,2017-11-01,MIS
1071851,Tanzania,TZA,Africa,1071849,TZ201700000232,-4.502026,29.763552,RURAL,11,2017,12,2017,1.9,4,13,1,0.0769230769230769,RDT,Unknown,NA,TZ201700000232,1000095291,5680,NA,2017-11-01,MIS
1071599,Tanzania,TZA,Africa,1071597,TZ201700000190,-5.857621,34.162912,RURAL,12,2017,12,2017,0.5,4,60,5,0.0833333333333333,RDT,Unknown,NA,TZ201700000190,1000095291,5680,NA,2017-12-01,MIS
1070981,Tanzania,TZA,Africa,1070979,TZ201700000087,-6.924863,39.100265,URBAN,12,2017,12,2017,0.5,4,16,0,0,RDT,Unknown,NA,TZ201700000087,1000095291,5680,NA,2017-12-01,MIS
1072211,Tanzania,TZA,Africa,1072209,TZ201700000292,-2.621541,32.881991,URBAN,12,2017,12,2017,0.5,4,23,1,0.0434782608695652,RDT,Unknown,NA,TZ201700000292,1000095291,5680,NA,2017-12-01,MIS
1071575,Tanzania,TZA,Africa,1071573,TZ201700000186,-4.502668,34.491712,RURAL,12,2017,12,2017,0.5,4,31,0,0,RDT,Unknown,NA,TZ201700000186,1000095291,5680,NA,2017-12-01,MIS
1071593,Tanzania,TZA,Africa,1071591,TZ201700000189,-5.791097,34.94459,RURAL,12,2017,12,2017,0.5,4,18,0,0,RDT,Unknown,NA,TZ201700000189,1000095291,5680,NA,2017-12-01,MIS
1070897,Tanzania,TZA,Africa,1070895,TZ201700000073,-7.280489,39.134215,RURAL,12,2017,12,2017,0.5,4,22,9,0.409090909090909,RDT,Unknown,NA,TZ201700000073,1000095291,5680,NA,2017-12-01,MIS
1070837,Tanzania,TZA,Africa,1070835,TZ201700000063,-6.511598,39.009566,RURAL,12,2017,12,2017,0.5,4,17,0,0,RDT,Unknown,NA,TZ201700000063,1000095291,5680,NA,2017-12-01,MIS
1071497,Tanzania,TZA,Africa,1071495,TZ201700000173,-9.513052,33.493805,RURAL,12,2017,12,2017,0.5,4,12,0,0,RDT,Unknown,NA,TZ201700000173,1000095291,5680,NA,2017-12-01,MIS
1071629,Tanzania,TZA,Africa,1071627,TZ201700000195,-4.501995,34.744797,RURAL,12,2017,12,2017,0.5,4,23,0,0,RDT,Unknown,NA,TZ201700000195,1000095291,5680,NA,2017-12-01,MIS
1070915,Tanzania,TZA,Africa,1070913,TZ201700000076,-7.927922,39.076223,RURAL,12,2017,12,2017,0.5,4,29,2,0.0689655172413793,RDT,Unknown,NA,TZ201700000076,1000095291,5680,NA,2017-12-01,MIS
1070999,Tanzania,TZA,Africa,1070997,TZ201700000090,-6.918804,39.20613,URBAN,12,2017,12,2017,0.5,4,16,0,0,RDT,Unknown,NA,TZ201700000090,1000095291,5680,NA,2017-12-01,MIS
1070855,Tanzania,TZA,Africa,1070853,TZ201700000066,-6.643908,38.392753,URBAN,12,2017,12,2017,0.5,4,10,0,0,RDT,Unknown,NA,TZ201700000066,1000095291,5680,NA,2017-12-01,MIS
1073069,Tanzania,TZA,Africa,1073067,TZ201700000435,-4.945427,39.72103,RURAL,12,2017,12,2017,0.5,4,22,0,0,RDT,Unknown,NA,TZ201700000435,1000095291,5680,NA,2017-12-01,MIS
1070681,Tanzania,TZA,Africa,1070679,TZ201700000037,-5.263774,38.444987,RURAL,12,2017,12,2017,0.5,4,12,0,0,RDT,Unknown,NA,TZ201700000037,1000095291,5680,NA,2017-12-01,MIS
1070465,Tanzania,TZA,Africa,1070463,TZ201700000001,-4.787108,35.637881,RURAL,12,2017,12,2017,0.5,4,13,0,0,RDT,Unknown,NA,TZ201700000001,1000095291,5680,NA,2017-12-01,MIS
1070657,Tanzania,TZA,Africa,1070655,TZ201700000033,-5.05711,38.393396,RURAL,12,2017,12,2017,0.5,4,9,0,0,RDT,Unknown,NA,TZ201700000033,1000095291,5680,NA,2017-12-01,MIS
1071005,Tanzania,TZA,Africa,1071003,TZ201700000091,-6.858216,39.314366,URBAN,12,2017,12,2017,0.6,3,7,0,0,RDT,Unknown,NA,TZ201700000091,1000095291,5680,NA,2017-12-01,MIS
